"study","author","year","class","order","family","genus","species","common_name","stage","sex","prenatal_trt_start","prenatal_trt_end","prenatal_dur","prenatal_unit","post_natal_trt_start","postnatal_trt_end","dur_trt_postnatal","postnatal_unit","total_trt_duration","total_trt_unit","prenatal_measure_delay","postnatal_measure_delay","measure_delay_units","envirn_type","nutrition_sum","nutrition_type","fasting_period","fasting_period_units","tissue_sum","tissue","mito_preparation","mito_efficiency_dir","respiration_category","antioxidant_category","oxidative_damage_category","measurement_category","measure_listed","descrp_measure","units...42","ref","t1","t2","dose","units...48","mean_t1","sd_t1","n_t1","mean_t2","sd_t2","n_t2","sample_depend","observation","SMDH","v_SMDH"
"s98","Walter","2007","Aves","Galliformes","Phasianidae","Gallus","gallus","chicken","prenatal","both","0","22.5","22.5","days","NA","NA","NA","NA",22.5,"days","4","NA","days","temp","NA","NA","0","hours","muscle","skeletal muscle","homogenate","1","NA","NA","NA","metabolic capacity","CS activity","citrate synthase","units/g","figure6d","35","38",-3,"celsius",17.2340425531915,7.12262974851846,6,15.4609929078014,4.69051227341459,6,"1",1306,0.2713019072179,0.404254505423627
"s98","Walter","2007","Aves","Galliformes","Phasianidae","Gallus","gallus","chicken","prenatal","both","0","22.5","22.5","days","NA","NA","NA","NA",22.5,"days","8","NA","days","temp","NA","NA","0","hours","muscle","skeletal muscle","homogenate","1","NA","NA","NA","metabolic capacity","CS activity","citrate synthase","units/g","figure6d","35","38",-3,"celsius",18.3687943262411,4.86423495020773,6,25.9574468085106,8.85985651644979,6,"2",1307,-0.979773752019846,0.461827573399812
"s99","Wen","2018","Actinopterygii","Cichliformes","Cichlidae","Symphysodon","aequifasciatus","discus fish","postnatal","both","NA","NA","NA","NA","14","44","30","days",30,"days","NA","0","days","temp","NA","NA","0","days","whole body","whole body","homogenate","1","NA","NA","NA","metabolic capacity","CS","citrate synthase activity","U/mg","figure6c","high (31)","low (28)",3,"celsius",3.49119373776908,0.814090019569472,60,5.54207436399217,0.172211350293541,60,"1",1308,-3.46338703027489,0.127216276694817
"s99","Wen","2018","Actinopterygii","Cichliformes","Cichlidae","Symphysodon","aequifasciatus","discus fish","postnatal","both","NA","NA","NA","NA","14","44","30","days",30,"days","NA","0","days","temp","NA","NA","0","days","whole body","whole body","homogenate","1","NA","NA","NA","metabolic capacity","COX","cytochrome c oxidase","U/mg","figure6d","high (31)","low (28)",3,"celsius",22.2692307692308,3.80769230769231,60,24.8076923076923,4.5,60,"1",1309,-0.605119828166754,0.0354923795943333
"s99","Wen","2018","Actinopterygii","Cichliformes","Cichlidae","Symphysodon","aequifasciatus","discus fish","postnatal","both","NA","NA","NA","NA","14","44","30","days",30,"days","NA","0","days","temp","NA","NA","0","days","whole body","whole body","homogenate","1","NA","NA","NA","metabolic capacity","ETS activity","energy metabolism realted enzymes activities due to the electron transport system","J/mg","figure6a","high (31)","low (28)",3,"celsius",5.53415061295972,1.12084063047285,60,3.50262697022767,1.40105078809107,60,"1",1310,1.59105442185134,0.0451416687336577
"s99","Wen","2018","Actinopterygii","Cichliformes","Cichlidae","Symphysodon","aequifasciatus","discus fish","postnatal","both","NA","NA","NA","NA","14","44","30","days",30,"days","NA","0","days","temp","NA","NA","0","days","whole body","whole body","homogenate","1","NA","NA","NA","metabolic capacity","ALP","alkaline phosphate, here listed as a 'digestive enzyme' but described in previous paper by same lab group (Wen et al. 2017) as  playing role in phosphorus metabolism in aquatic animals, increases phophorylation and dephosphorylation mechanisms, might help mitochondrial function by liberating phosphates from organic molecules","U/mg","figure5d","high (31)","low (28)",3,"celsius",267.522935779817,11.0091743119265,60,552.660550458716,22.0183486238534,60,"1",1312,-16.2762262651765,1.56053023877926
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","1","NA","NA","NA","metabolic capacity","ATP synthesis","Rate of ATP synthesis (nmol ATP/min.mg protein)","nmol/min/mg","figure1b","High (26C)","Optimum (22C)",4,"celsius",183.535474636336,59.304008829638,8,241.811802508137,65.2382444367421,8,"1",1342,-0.883643383716538,0.313853020872113
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","1","NA","NA","NA","metabolic capacity","ATP synthesis","Rate of ATP synthesis (nmol ATP/min.mg protein)","nmol/min/mg","figure1b","Low (18C)","Optimum (22C)",-4,"celsius",290.471431121606,24.8202519980495,8,241.811802508137,65.2382444367421,8,"2",1343,0.931946313693972,0.334046899977108
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","NA","basal","NA","NA","respiration","oxygen consumption","routine respiration; Rate of oxygen consumption (nmol O/min.mg protein)","nmol/min/mg","figure1a","High (26C)","Optimum (22C)",4,"celsius",64.3401597942878,18.6543812018536,8,94.9329598677565,23.8358162930881,8,"1",1344,-1.35119864841568,0.354684872875212
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","NA","basal","NA","NA","respiration","oxygen consumption","Rate of oxygen consumption (nmol O/min.mg protein)","nmol/min/mg","figure1a","Low (18C)","Optimum (22C)",-4,"celsius",111.171824777298,22.9671818053431,8,94.9329598677565,23.8358162930881,8,"2",1345,0.655845023479728,0.301097318728952
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","1","mitochondrial efficiency","NA","NA","respiration","ATP/O","Mitochondrial efficiency (ATP/O ratio)","unitless","figure1c","High (26C)","Optimum (22C)",4,"celsius",2.85032783754536,0.361039200328705,8,2.49388567063467,0.191471282575834,8,"1",1346,1.16599350755716,0.349549015710693
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","1","mitochondrial efficiency","NA","NA","respiration","ATP/O","Mitochondrial efficiency (ATP/O ratio)","unitless","figure1c","Low (18C)","Optimum (22C)",-4,"celsius",2.58923865300146,0.204232280068725,8,2.49388567063467,0.191471282575834,8,"2",1347,0.455336665759816,0.29314972067851
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","NA","leak","NA","NA","respiration","Leak","Basal nonphosphorylating oxygen consumption rate (LEAK; nmol O/min.mg protein)","nmol/min/mg","table1","High (26C)","Optimum (22C)",4,"celsius",5.9,2.26274169979695,8,6.1,1.13137084989848,8,"1",1348,-0.105686381051322,0.28625680968393
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","NA","leak","NA","NA","respiration","Leak","Basal nonphosphorylating oxygen consumption rate (LEAK; nmol O/min.mg protein)","nmol/min/mg","table1","Low (18C)","Optimum (22C)",-4,"celsius",7.3,3.67695526217005,8,6.1,1.13137084989848,8,"2",1349,0.416993616403332,0.296171983501581
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","NA","ets","NA","NA","respiration","ETSmax","Maximal activity of the electron transport system (ETSmax; nmol O/min.mg protein)","nmol/min/mg","table1","High (26C)","Optimum (22C)",4,"celsius",64.7,23.4759451353934,8,79,23.4759451353934,8,"1",1350,-0.575807042107439,0.297555491062161
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","NA","ets","NA","NA","respiration","ETSmax","Maximal activity of the electron transport system (ETSmax; nmol O/min.mg protein)","nmol/min/mg","table1","Low (18C)","Optimum (22C)",-4,"celsius",116.4,38.4666088965482,8,79,23.4759451353934,8,"2",1351,1.10947377993861,0.338867122486788
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","1","mitochondrial capacity","NA","NA","respiration","mitochondrial aerobic scope (mtAS)","Mitochondrial aerobic scope (mtAS; ETSmax - LEAK)","nmol/min/mg","table1","High (26C)","Optimum (22C)",4,"celsius",59,22.6274169979695,8,73,22.6274169979695,8,"1",1352,-0.584866943119619,0.29793104789836
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","1","mitochondrial capacity","NA","NA","respiration","mitochondrial aerobic scope (mtAS)","Mitochondrial aerobic scope (mtAS; ETSmax - LEAK)","nmol/min/mg","table1","Low (18C)","Optimum (22C)",-4,"celsius",109,36.7695526217005,8,73,22.6274169979695,8,"2",1353,1.11470144724401,0.339103501101966
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","1","mitochondrial efficiency","NA","NA","respiration","RCR","Respiratory control ratio (RCR; ETSmax:LEAK)","unitless","table1","High (26C)","Optimum (22C)",4,"celsius",11.8,4.24264068711929,8,13,3.95979797464467,8,"1",1354,-0.276423029806033,0.288456151846753
"l11","Voituron","2021","Actinopterygii","Perciformes","Moronidae","Dichentrarchus","labrax","European sea bass","postnatal","both","NA","NA","NA","NA","636","696","60","days",60,"days","NA","1","days","temp","NA","NA","NA","NA","muscle","skeletal muscle","isolated","1","mitochondrial efficiency","NA","NA","respiration","RCR","Respiratory control ratio (RCR; ETSmax:LEAK)","unitless","table1","Low (18C)","Optimum (22C)",-4,"celsius",19.5,8.76812408671319,8,13,3.95979797464467,8,"2",1355,0.903193288807125,0.327585280583041
"l12","Tang","2022","Amphibia","Anura","Ranidae","Rana","kukunoris","Plateau brown frog","postnatal","both","NA","NA","NA","NA","0","21","21","days",21,"days","NA","0","days","temp","NA","NA","0","days","whole body","whole animal","NA","NA","NA","enzymatic","NA","antioxidant","CAT","catalase","U/mg","figure4a","22 (warm, no UVB)","14 (control, no UVB)",8,"celsius",14.4801512287335,1.91290898157633,40,6.38941398865785,3.82581796315264,40,"1",1356,2.6491822724175,0.112466068775564
"l12","Tang","2022","Amphibia","Anura","Ranidae","Rana","kukunoris","Plateau brown frog","postnatal","both","NA","NA","NA","NA","0","21","21","days",21,"days","NA","0","days","temp","NA","NA","0","days","whole body","whole animal","NA","NA","NA","enzymatic","NA","antioxidant","SOD","superoxide dismutase","U/mg","figure4b","22 (warm, no UVB)","14 (control, no UVB)",8,"celsius",300.399201596806,56.8073831167969,40,281.437125748503,69.4312460316409,40,"1",1357,0.296040393119508,0.0518658745950704
"l12","Tang","2022","Amphibia","Anura","Ranidae","Rana","kukunoris","Plateau brown frog","postnatal","both","NA","NA","NA","NA","0","21","21","days",21,"days","NA","0","days","temp","NA","NA","0","days","whole body","whole animal","NA","NA","NA","general","NA","antioxidant","T-AOC","total antioxidant capacity","nmol/mg","figure4d","22 (warm, no UVB)","14 (control, no UVB)",8,"celsius",4.06749555950266,1.23570352617591,40,1.91829484902309,1.40420855247264,40,"1",1358,1.60924678043844,0.0681508797721168
"l12","Tang","2022","Amphibia","Anura","Ranidae","Rana","kukunoris","Plateau brown frog","postnatal","both","NA","NA","NA","NA","0","21","21","days",21,"days","NA","0","days","temp","NA","NA","0","days","whole body","whole animal","NA","NA","NA","NA","NA","oxidative stress","GSH:GSSG","the ratio of glutathione to oxidized glutathione","unitless","figure4c","22 (warm, no UVB)","14 (control, no UVB)",8,"celsius",0.563232682060391,0.172998493664629,40,0.241207815275311,0.157271357876935,40,"1",1359,1.92906422763454,0.0753518552827132
"l12","Tang","2022","Amphibia","Anura","Ranidae","Rana","kukunoris","Plateau brown frog","postnatal","both","NA","NA","NA","NA","0","21","21","days",21,"days","NA","0","days","temp","NA","NA","0","days","whole body","whole animal","NA","NA","NA","NA","proteins","oxidative damage","carbonyl content","protein carbonyl, oxidative damage biomarker","nmol/mg","figure3b","22 (warm, no UVB)","14 (control, no UVB)",8,"celsius",56.5930018416206,32.6128082816628,40,26.9429097605893,22.0136455901224,40,"1",1360,1.05539771062776,0.059420838197419
"l12","Tang","2022","Amphibia","Anura","Ranidae","Rana","kukunoris","Plateau brown frog","postnatal","both","NA","NA","NA","NA","0","21","21","days",21,"days","NA","0","days","temp","NA","NA","0","days","whole body","whole animal","NA","NA","NA","NA","lipids","oxidative damage","MDA","malondialdehyde, oxidative damage biomarker","nmol/mg","figure3a","22 (warm, no UVB)","14 (control, no UVB)",8,"celsius",68.300395256917,32.9976799321917,40,36.0474308300395,31.4977853898195,40,"1",1361,0.990241442561241,0.0575813919065698
"Recio8","Li","2021","Reptilia","Testudines","Geoemydidae","Mauremys","mutica","Asian yellow pond turtle","postnatal","both","NA","NA","NA","NA","546","553","7","days",7,"days","NA","0","days","temp","heat wave","NA","NA","NA","liver","liver","homogenate","NA","NA","NA","lipids","oxidative damage","MDA content","Lipid peroxidation","nmol / mg prot","figure1","Heat wave","Control",NA,"degreesC",1.64829106945976,1.07956454975798,10,1.09651166755703,0.554429271850068,10,"1",1485,0.615752528007035,0.236328863366212
"Recio8","Li","2021","Reptilia","Testudines","Geoemydidae","Mauremys","mutica","Asian yellow pond turtle","postnatal","both","NA","NA","NA","NA","546","553","7","days",7,"days","NA","0","days","temp","heat wave","NA","NA","NA","liver","liver","homogenate","NA","NA","general","NA","antioxidant","TAC","Total antioxidant capacity","U / mg prot","figure2a","Heat wave","Control",NA,"degreesC",1.40597799918515,0.752181456113243,10,1.48675876884329,0.966521547157651,10,"1",1486,-0.0893287201113077,0.222457248602999
"Recio8","Li","2021","Reptilia","Testudines","Geoemydidae","Mauremys","mutica","Asian yellow pond turtle","postnatal","both","NA","NA","NA","NA","546","553","7","days",7,"days","NA","0","days","temp","heat wave","NA","NA","NA","liver","liver","homogenate","NA","NA","enzymatic","NA","antioxidant","Catalase (CAT) activity","Catalase (CAT) activity","U / mg prot","figure2b","Heat wave","Control",NA,"degreesC",32.6524125441207,8.029437482807,10,32.1172361539741,11.5591174243029,10,"1",1487,0.0514981079816749,0.222304865783641
"Recio8","Li","2021","Reptilia","Testudines","Geoemydidae","Mauremys","mutica","Asian yellow pond turtle","postnatal","both","NA","NA","NA","NA","546","553","7","days",7,"days","NA","0","days","temp","heat wave","NA","NA","NA","liver","liver","homogenate","NA","NA","enzymatic","NA","antioxidant","GSH-Px activity","Glutathione peroxidase activity","U / mg prot","figure2c","Heat wave","Control",NA,"degreesC",22.3438738821794,15.2216134592709,10,12.8241910205587,6.37236702276764,10,"1",1488,0.781295278540896,0.247528580732973
"Recio8","Li","2021","Reptilia","Testudines","Geoemydidae","Mauremys","mutica","Asian yellow pond turtle","postnatal","both","NA","NA","NA","NA","546","553","7","days",7,"days","NA","0","days","temp","heat wave","NA","NA","NA","liver","liver","homogenate","NA","NA","enzymatic","NA","antioxidant","SOD activity","Superoxide dismutase (SOD) activity","U / mg prot","figure2d","Heat wave","Control",NA,"degreesC",579.676010394206,98.4390850848758,10,598.975322975986,110.228929920984,10,"1",1489,-0.17685976663363,0.223102118121962
"Recio8","Li","2021","Reptilia","Testudines","Geoemydidae","Mauremys","mutica","Asian yellow pond turtle","postnatal","both","NA","NA","NA","NA","546","553","7","days",7,"days","NA","0","days","temp","heat wave","NA","NA","NA","muscle","muscle","homogenate","NA","NA","NA","lipids","oxidative damage","MDA content","Lipid peroxidation","nmol / mg prot","figure1","Heat wave","Control",NA,"degreesC",0.345764330124234,0.0521181487314499,10,0.334341149592516,0.0679333111051303,10,"1",1490,0.180683554392694,0.223189893001827
"Recio8","Li","2021","Reptilia","Testudines","Geoemydidae","Mauremys","mutica","Asian yellow pond turtle","postnatal","both","NA","NA","NA","NA","546","553","7","days",7,"days","NA","0","days","temp","heat wave","NA","NA","NA","muscle","muscle","homogenate","NA","NA","general","NA","antioxidant","TAC","Total antioxidant capacity","U / mg prot","figure2a","Heat wave","Control",NA,"degreesC",0.775250935219823,0.115485972551797,10,0.699877773250861,0.0817537615021874,10,"1",1491,0.721435373844561,0.238276355825862
"Recio8","Li","2021","Reptilia","Testudines","Geoemydidae","Mauremys","mutica","Asian yellow pond turtle","postnatal","both","NA","NA","NA","NA","546","553","7","days",7,"days","NA","0","days","temp","heat wave","NA","NA","NA","muscle","muscle","homogenate","NA","NA","enzymatic","NA","antioxidant","Catalase (CAT) activity","Catalase (CAT) activity","U / mg prot","figure2b","Heat wave","Control",NA,"degreesC",1.77406538170131,0.00935014554041767,10,1.6565335501636,0.81346266201355,10,"1",1492,0.195663304411594,0.224348556407349
"Recio8","Li","2021","Reptilia","Testudines","Geoemydidae","Mauremys","mutica","Asian yellow pond turtle","postnatal","both","NA","NA","NA","NA","546","553","7","days",7,"days","NA","0","days","temp","heat wave","NA","NA","NA","muscle","muscle","homogenate","NA","NA","enzymatic","NA","antioxidant","GSH-Px activity","Glutathione peroxidase activity","U / mg prot","figure2c","Heat wave","Control",NA,"degreesC",6.93316124273993,3.45643624402656,10,3.47543099474508,0.610473810306306,10,"1",1493,1.33417399420459,0.315310228324305
"Recio8","Li","2021","Reptilia","Testudines","Geoemydidae","Mauremys","mutica","Asian yellow pond turtle","postnatal","both","NA","NA","NA","NA","546","553","7","days",7,"days","NA","0","days","temp","heat wave","NA","NA","NA","muscle","muscle","homogenate","NA","NA","enzymatic","NA","antioxidant","SOD activity","Superoxide dismutase (SOD) activity","U / mg prot","figure2d","Heat wave","Control",NA,"degreesC",55.0598035421389,7.13917939902725,10,56.891690164206,4.73225605878413,10,"1",1494,-0.289656191277639,0.224906346999377
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CS","Citrate synthase","U mg / FW","figure1a","3","0",3,"celsius",2.81785403456422,1.10215541876632,12,2.32264080566953,2.03030896602751,12,"1",1589,0.292679795423601,0.184342818486579
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CCO","cytochrome c oxidase","U mg / FW","figure1b","3","0",3,"celsius",2.25220929652005,1.28703940132046,12,0.921763443007638,0.329218504389371,12,"1",1590,1.36737533112255,0.257007706792428
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CI:CIII","NADH:cytochrome c oxidoreductase","U mg / FW","figure1c","3","0",3,"celsius",0.686417396836413,0.312541483451312,12,0.931147161736214,0.314544954499076,12,"1",1591,-0.753558975588816,0.194724416230643
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","SDH","succinate dehydrogenase","U mg / FW","figure1d","3","0",3,"celsius",0.0826558265582654,0.024349630255457,12,0.0985167440960123,0.0852446608254716,12,"1",1592,-0.244272379392783,0.184152071670857
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CCO:CS ratio","CCO:CS ratio; ratio of the capacity for OXPHOS to mitochondria content","ratio","figure3a","3","0",3,"celsius",0.819626441302735,0.130650300289972,12,0.572812478928322,0.176665990082209,12,"1",1593,1.53366143451416,0.239861543943912
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CS","Citrate synthase","U mg / FW","figure1a","6","0",6,"celsius",2.24145219445481,1.55611079640591,12,2.32264080566953,2.03030896602751,12,"2",1594,-0.0433341866980314,0.181863743052942
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CCO","cytochrome c oxidase","U mg / FW","figure1b","6","0",6,"celsius",1.39470268111239,0.993881867861062,12,0.921763443007638,0.329218504389371,12,"2",1595,0.616748787958845,0.196027127077919
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CI:CIII","NADH:cytochrome c oxidoreductase","U mg / FW","figure1c","6","0",6,"celsius",0.574737572655505,0.218478517758753,12,0.931147161736214,0.314544954499076,12,"2",1596,-1.27063775500622,0.222984177795793
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","SDH","succinate dehydrogenase","U mg / FW","figure1d","6","0",6,"celsius",0.39795054200542,0.0948839292570638,12,0.0985167440960123,0.0852446608254716,12,"2",1597,3.20521597620498,0.41796402132699
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CCO:CS ratio","CCO:CS ratio","ratio","figure3a","6","0",6,"celsius",0.50041581443438,0.180948330079794,12,0.572812478928322,0.176665990082209,12,"2",1598,-0.390870234887169,0.185292435144924
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CS","Citrate synthase","U mg / FW","figure1a","8","0",8,"celsius",3.23623026233992,1.44369869625038,12,2.32264080566953,2.03030896602751,12,"3",1599,0.500697662966135,0.188130161977462
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CCO","cytochrome c oxidase","U mg / FW","figure1b","8","0",8,"celsius",1.67397273952769,0.934990929723636,12,0.921763443007638,0.329218504389371,12,"3",1600,1.03608879054354,0.221035553595379
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CCO:CS ratio","NADH:cytochrome c oxidoreductase","U mg / FW","figure1c","8","0",8,"celsius",0.724183800352795,0.748697130549711,12,0.931147161736214,0.314544954499076,12,"3",1601,-0.34796517885258,0.18591820024983
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","SDH","succinate dehydrogenase","U mg / FW","figure1d","8","0",8,"celsius",0.0877250290360047,0.056033486491472,12,0.0985167440960123,0.0852446608254716,12,"3",1602,-0.144439246401911,0.182366904045011
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Boreogadus","saida","Polar cod","postnatal","both","NA","NA","NA","NA","456.25","576.25","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CCO:CS ratio","CCO:CS ratio","ratio","figure3a","8","0",8,"celsius",0.520667101211481,0.247441391133214,12,0.572812478928322,0.176665990082209,12,"3",1603,-0.234172213138919,0.183195879913929
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Gadus","morhua","Atlantic cod","postnatal","both","NA","NA","NA","NA","2492","2612","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CS","Citrate synthase","U mg / FW","figure2a","8","3",5,"celsius",4.97418720422839,1.60526864840134,12,6.87972466351177,0.864375426062285,12,"4",1604,-1.42701964994359,0.242123171151789
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Gadus","morhua","Atlantic cod","postnatal","both","NA","NA","NA","NA","2492","2612","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CCO","cytochrome c oxidase","U mg / FW","figure2b","8","3",5,"celsius",2.28177491961415,1.20760141706358,12,1.66029581993569,0.124039342720819,12,"4",1605,0.698986827428186,0.203567599190154
"Wild7","Leo","2020","Actinopterygii","Gadiformes","Gadidae","Gadus","morhua","Atlantic cod","postnatal","both","NA","NA","NA","NA","2492","2612","120","days",120,"days","NA","4","days","temp","NA","NA","4","days","heart","heart","homogenate","1","NA","NA","NA","metabolic capacity","CI:CIII","NADH:cytochrome c oxidoreductase","U mg / FW","figure2c","8","3",5,"celsius",0.365118892161924,0.469293246230665,12,0.819368945306569,0.709042026360607,12,"4",1606,-0.729420396972822,0.195756632589998
